,STNID,min,min_05,max_95,max,Latitude,Longitude,Name,FIPS_COUNTY,COUNTY_NAME,AVG_WEEKLY_WAGE
217,USC00024759,40.9,41.95,94.35,109.4,34.45,-114.3667,LAKE HAVASU,04015,"Mohave County, Arizona",736
218,USC00024761,42.1,43.55,94.15,109.4,34.5031,-114.3603,LAKE HAVASU CITY,04015,"Mohave County, Arizona",736
219,USC00025426,32.3,33.55,95.85,101.9,36.0183,-114.0681,MEADVIEW 1W,04015,"Mohave County, Arizona",736
220,USC00026616,21.6,22.75,92.9,94.8,36.8586,-112.7386,PIPE SPRINGS NATL MON,04015,"Mohave County, Arizona",736
221,USC00028516,35.8,37.05,93.5,108.3,36.03,-114.3289,TEMPLE BAR,04015,"Mohave County, Arizona",736
222,USC00029309,31.7,33.45,95.19999999999999,105.0,34.7061,-113.6136,WIKIEUP,04015,"Mohave County, Arizona",736
223,USC00029376,40.0,41.349999999999994,94.0,111.3,35.8686,-114.6611,WILLOW BEACH,04015,"Mohave County, Arizona",736
224,USC00029645,37.5,38.45,95.0,104.5,34.8775,-114.1344,YUCCA 1 NNE,04015,"Mohave County, Arizona",736
225,USW00093167,30.7,31.4,96.4,97.6,35.2578,-113.9331,KINGMAN MOHAVE CO AP,04015,"Mohave County, Arizona",736
226,USC00020678,10.4,11.4,78.55,78.9,35.23,-111.8214,BELLEMONT WFO,04005,"Coconino County, Arizona",828
227,USC00020871,14.2,15.75,81.25,83.3,34.6108,-111.1922,BLUE RIDGE RS,04005,"Coconino County, Arizona",828
228,USC00021001,16.6,17.6,76.19999999999999,77.9,36.2147,-112.062,BRIGHT ANGEL RS,04005,"Coconino County, Arizona",828
229,USC00021169,23.8,24.0,97.25,99.8,35.8833,-111.4,CAMERON 1 NNE,04005,"Coconino County, Arizona",828
230,USC00021574,18.2,19.8,80.4,82.2,34.54,-110.9153,CHEVELON RS,04005,"Coconino County, Arizona",828
231,USC00023009,10.3,11.1,79.85,81.4,35.1611,-111.7311,FLAGSTAFF 4 SW,04005,"Coconino County, Arizona",828
232,USC00023160,10.9,12.1,78.6,80.8,35.2681,-111.7428,FT VALLEY,04005,"Coconino County, Arizona",828
233,USC00023250,16.9,19.55,92.95,95.3,36.9414,-112.5258,FREDONIA,04005,"Coconino County, Arizona",828
234,USC00023596,17.7,18.35,84.25,86.2,36.0528,-112.1503,GRAND CANYON NP 2,04005,"Coconino County, Arizona",828
235,USC00023828,15.6,17.35,77.6,79.7,34.7433,-111.4139,HAPPY JACK RS,04005,"Coconino County, Arizona",828
236,USC00024849,27.4,28.15,95.0,103.9,36.8644,-111.6022,LEES FERRY,04005,"Coconino County, Arizona",828
237,USC00025780,14.6,15.9,81.15,82.3,34.9364,-111.6392,MUND'S PARK,04005,"Coconino County, Arizona",828
238,USC00026037,28.8,29.4,89.05,90.7,34.9589,-111.7553,OAK CREEK CANYON,04005,"Coconino County, Arizona",828
239,USC00026180,26.8,27.35,94.65,96.6,36.9208,-111.4483,PAGE,04005,"Coconino County, Arizona",828
240,USC00026471,35.5,36.349999999999994,94.69999999999999,106.1,36.1383,-112.0958,PHANTOM RANCH,04005,"Coconino County, Arizona",828
241,USC00027708,31.3,32.4,95.3,96.9,34.8956,-111.7644,SEDONA,04005,"Coconino County, Arizona",828
242,USC00028329,11.1,12.2,82.6,84.7,35.3694,-111.5436,SUNSET CRATER NM,04005,"Coconino County, Arizona",828
243,USC00028792,22.3,23.55,93.95,95.5,36.1306,-111.2436,TUBA CITY,04005,"Coconino County, Arizona",828
244,USC00029114,28.1,28.8,97.45,99.4,36.9953,-111.4914,WAHWEAP,04005,"Coconino County, Arizona",828
245,USC00029156,15.8,17.9,83.5,85.9,35.1706,-111.5067,WALNUT CANYON N.M.,04005,"Coconino County, Arizona",828
246,USC00029359,22.6,23.35,82.25,84.1,35.2406,-112.1903,WILLIAMS,04005,"Coconino County, Arizona",828
247,USC00029542,23.8,25.2,93.1,95.2,35.5247,-111.3703,WUPATKI NM,04005,"Coconino County, Arizona",828
248,USW00003103,16.2,17.25,80.05,81.8,35.1442,-111.6664,FLAGSTAFF PULLIAM AP,04005,"Coconino County, Arizona",828
249,USW00003162,28.9,30.4,94.55,96.1,36.9261,-111.4478,PAGE MUNI AP,04005,"Coconino County, Arizona",828
250,USW00003195,11.2,12.6,83.35,84.8,35.9461,-112.1547,GRAND CANYON NP AP,04005,"Coconino County, Arizona",828
251,USW00053155,20.1,22.1,85.75,88.0,35.7553,-112.3375,WILLIAMS 35 NNW,04005,"Coconino County, Arizona",828
252,USC00020683,26.8,27.4,96.05,98.5,31.8806,-110.2403,BENSON 6 SE,04003,"Cochise County, Arizona",883
253,USC00020775,31.0,31.7,87.55,90.4,31.4475,-109.9289,BISBEE 1WNW,04003,"Cochise County, Arizona",883
254,USC00020958,29.8,30.6,96.9,99.4,32.325,-109.4917,BOWIE,04003,"Cochise County, Arizona",883
255,USC00021330,28.8,30.0,96.35,101.1,32.3222,-110.4147,CASCABEL,04003,"Cochise County, Arizona",883
256,USC00021664,29.9,30.5,89.25,91.9,32.0061,-109.3572,CHIRICAHUA NM,04003,"Cochise County, Arizona",883
257,USC00022140,32.5,33.1,89.4,92.1,31.3456,-110.2542,CORONADO NM HQ,04003,"Cochise County, Arizona",883
258,USC00022659,31.6,32.3,95.35,98.0,31.345,-109.5394,DOUGLAS,04003,"Cochise County, Arizona",883
259,USC00026242,25.6,26.3,86.4,90.5,31.9353,-109.2186,PARADISE,04003,"Cochise County, Arizona",883
260,USC00026353,28.3,28.95,92.6,94.7,31.9356,-109.8378,PEARCE - SUNSITES,04003,"Cochise County, Arizona",883
261,USC00026716,23.3,23.7,86.25,88.6,31.8828,-109.2058,PORTAL 4 SW,04003,"Cochise County, Arizona",883
262,USC00027560,26.8,27.65,97.7,99.7,32.2714,-109.2256,SAN SIMON,04003,"Cochise County, Arizona",883
263,USC00027880,33.3,34.1,91.8,94.3,31.5553,-110.2847,SIERRA VISTA,04003,"Cochise County, Arizona",883
264,USC00028619,35.1,35.849999999999994,92.5,95.2,31.7119,-110.0686,TOMBSTONE,04003,"Cochise County, Arizona",883
265,USC00029334,27.1,28.15,95.25,97.6,32.2553,-109.8369,WILLCOX,04003,"Cochise County, Arizona",883
266,USW00003124,34.1,35.1,91.8,94.5,31.5883,-110.3442,FORT HUACHUCA,04003,"Cochise County, Arizona",883
267,USW00093026,28.8,29.6,94.65,97.2,31.4583,-109.6061,DOUGLAS BISBEE INL AP,04003,"Cochise County, Arizona",883
268,USC00020750,21.0,21.4,84.2,85.8,36.6778,-110.5411,BETATAKIN,04017,"Navajo County, Arizona",736
269,USC00023961,18.8,19.65,82.65,84.6,34.3925,-110.5581,HEBER BLACK MESA RS,04017,"Navajo County, Arizona",736
270,USC00024089,20.7,21.15,91.45,93.3,34.9094,-110.1544,HOLBROOK,04017,"Navajo County, Arizona",736
271,USC00024586,16.4,17.65,87.65,90.2,35.8111,-110.1917,KEAMS CANYON,04017,"Navajo County, Arizona",736
272,USC00025665,24.5,25.3,90.95,92.9,36.9853,-110.12,MONUMENT VALLEY,04017,"Navajo County, Arizona",736
273,USC00026468,19.7,20.7,91.9,93.8,34.7994,-109.885,PETRIFIED FOREST NP,04017,"Navajo County, Arizona",736
274,USC00026597,20.2,20.85,81.15,83.4,34.1167,-109.9333,PINETOP,04017,"Navajo County, Arizona",736
275,USC00026601,20.1,21.5,83.05,85.2,34.1242,-109.9219,PINETOP 2E,04017,"Navajo County, Arizona",736
276,USC00027855,22.2,23.2,85.19999999999999,87.1,34.2639,-110.0075,SHOW LOW AP,04017,"Navajo County, Arizona",736
277,USC00028012,20.2,20.95,89.25,90.9,34.5081,-110.0839,SNOWFLAKE,04017,"Navajo County, Arizona",736
278,USC00028018,20.6,21.6,87.5,89.6,34.5,-110.3333,SNOWFLAKE 15 W,04017,"Navajo County, Arizona",736
279,USC00029271,21.8,23.1,89.3,91.3,33.8214,-109.9839,WHITERIVER 1 SW,04017,"Navajo County, Arizona",736
280,USW00023194,19.8,20.75,93.30000000000001,95.3,35.0281,-110.7208,WINSLOW MUNI AP,04017,"Navajo County, Arizona",736
281,USC00020808,19.9,20.4,86.65,88.9,33.4783,-109.7517,BLACK RIVER PUMPS,04009,"Graham County, Arizona",845
282,USC00023110,30.3,32.1,91.85,94.4,32.6231,-109.9428,FT GRANT,04009,"Graham County, Arizona",845
283,USC00023150,27.4,28.3,97.2,100.2,33.0094,-109.9855,FT THOMAS 2 SW,04009,"Graham County, Arizona",845
284,USC00027390,28.6,29.4,97.19999999999999,100.1,32.815,-109.6808,SAFFORD AGRICULTRL CTR,04009,"Graham County, Arizona",845
285,USW00093084,32.4,33.5,96.0,101.8,32.8547,-109.6353,SAFFORD MUNI AP,04009,"Graham County, Arizona",845
286,USC00021231,27.8,28.3,89.35,91.9,31.5589,-110.5294,CANELO 1 NW,04023,"Santa Cruz County, Arizona",864
287,USC00025924,27.2,27.75,94.6,97.3,31.4553,-110.9681,NOGALES 6 N,04023,"Santa Cruz County, Arizona",864
288,USC00028865,31.3,32.05,95.45,98.4,31.5678,-111.0497,TUMACACORI NM,04023,"Santa Cruz County, Arizona",864
289,USW00003196,31.9,33.9,94.69999999999999,97.5,31.4208,-110.8458,NOGALES INTL AP,04023,"Santa Cruz County, Arizona",864
290,USW00053132,28.4,29.8,90.0,92.7,31.5908,-110.5086,ELGIN 5 S,04023,"Santa Cruz County, Arizona",864
291,USC00022434,39.0,40.4,94.65,106.0,32.9711,-113.4981,DATELAND WHITEWING RCH,04027,"Yuma County, Arizona",742
292,USC00024702,46.6,48.0,95.1,103.5,33.2742,-113.9653,KOFA MINE,04027,"Yuma County, Arizona",742
293,USC00028396,35.5,36.7,94.95,107.0,32.7225,-113.9192,TACNA 3 NE,04027,"Yuma County, Arizona",742
294,USC00029652,40.8,41.7,94.94999999999999,105.6,32.6114,-114.635,YUMA CITRUS STN,04027,"Yuma County, Arizona",742
295,USC00029656,42.6,44.1,94.95,108.8,32.7278,-114.6217,YUMA QUARTERMASTER DEPOT,04027,"Yuma County, Arizona",742
296,USW00003125,42.4,44.05,94.65,106.6,32.8356,-114.3942,YUMA PROVING GROUND,04027,"Yuma County, Arizona",742
297,USW00003145,46.0,47.4,94.45,106.6,32.65,-114.6167,YUMA MCAS,04027,"Yuma County, Arizona",742
298,USW00023195,46.0,47.2,95.0,107.4,32.6667,-114.6,YUMA WSO AP,04027,"Yuma County, Arizona",742
299,USW00053154,40.6,42.05,94.25,106.3,32.835,-114.1883,YUMA 27 ENE,04027,"Yuma County, Arizona",742
300,USC00023505,30.1,31.1,95.55,97.2,33.3767,-110.7711,GLOBE,04007,"Gila County, Arizona",820
301,USC00025512,34.6,35.55,97.6,99.9,33.4044,-110.87,MIAMI,04007,"Gila County, Arizona",820
302,USC00025825,28.6,29.65,89.05,91.0,34.3222,-111.4533,NATURAL BRG,04007,"Gila County, Arizona",820
303,USC00026653,21.8,22.1,89.05,90.9,34.0989,-110.9442,PLEASANT VALLEY R S,04007,"Gila County, Arizona",820
304,USC00026840,30.8,31.7,96.0,102.4,33.8556,-111.3064,PUNKIN CTR,04007,"Gila County, Arizona",820
305,USC00027281,35.0,35.5,95.1,103.9,33.6731,-111.1508,ROOSEVELT 1 WNW,04007,"Gila County, Arizona",820
306,USC00027480,33.2,34.1,98.4,101.5,33.1819,-110.5261,SAN CARLOS RSVR,04007,"Gila County, Arizona",820
307,USW00093139,24.6,25.2,89.85,91.7,34.2325,-111.3447,PAYSON,04007,"Gila County, Arizona",820
308,USC00030064,26.9,28.25,89.9,90.3,35.9289,-91.0583,ALICIA 2NNE,05075,"Lawrence County, Arkansas",616
309,USC00030130,28.2,28.95,89.55,90.5,34.7961,-92.8417,ALUM FORK,05125,"Saline County, Arkansas",693
310,USC00030582,29.9,30.95,92.0,92.9,34.5675,-92.6006,BENTON,05125,"Saline County, Arkansas",693
311,USC00030220,29.0,30.1,92.1,93.1,34.1433,-93.0589,ARKADELPHIA 2 N,05019,"Clark County, Arkansas",688
312,USC00030240,33.2,34.3,90.35,90.9,34.025,-91.3444,ARKANSAS POST,05001,"Arkansas County, Arkansas",746
313,USC00036376,31.3,32.25,91.8,92.1,34.3703,-91.1242,SAINT CHARLES,05001,"Arkansas County, Arkansas",746
314,USC00036920,29.8,30.95,91.9,92.2,34.4744,-91.4172,STUTTGART 9 ESE,05001,"Arkansas County, Arkansas",746
315,USC00030458,25.6,26.5,88.9,89.9,35.8306,-91.7944,BATESVILLE LVSTK,05063,"Independence County, Arkansas",729
316,USC00030460,24.8,25.7,93.05,93.6,35.76,-91.6389,BATESVILLE L&D 1,05063,"Independence County, Arkansas",729
317,USW00023904,23.5,24.85,90.2,91.0,35.82,-91.7811,BATESVILLE 8 WNW,05063,"Independence County, Arkansas",729
318,USC00030536,30.6,31.85,91.5,92.0,35.4583,-91.0561,BEEDEVILLE 4 NE,05067,"Jackson County, Arkansas",735
319,USC00035186,28.3,29.55,90.1,90.6,35.6042,-91.2744,NEWPORT,05067,"Jackson County, Arkansas",735
320,USC00030586,23.3,24.1,89.2,90.4,36.3219,-94.215,BENTONVILLE 4 S,05007,"Benton County, Arkansas",1496
321,USC00032930,26.4,27.2,91.55,92.6,36.4261,-94.4481,GRAVETTE,05007,"Benton County, Arkansas",1496
322,USW00053922,24.1,25.05,88.95,90.0,36.2833,-94.3,FAYETTEVILLE NW AR AP,05007,"Benton County, Arkansas",1496
323,USC00030618,25.3,26.3,90.4,92.0,36.3603,-93.5514,BERRYVILLE,05015,"Carroll County, Arkansas",589
324,USC00032356,25.9,26.8,88.65,89.9,36.4164,-93.7917,EUREKA SPRINGS 3 WNW,05015,"Carroll County, Arkansas",589
325,USC00030664,29.8,30.1,88.3,89.6,34.4619,-93.9983,BIG FORK 1 SSE,05113,"Polk County, Arkansas",610
326,USC00034756,27.8,28.4,89.35,90.5,34.5731,-94.2494,MENA,05113,"Polk County, Arkansas",610
327,USC00030764,27.5,28.3,91.15,92.1,34.5697,-93.1947,BLAKELY MTN DAM,05051,"Garland County, Arkansas",700
328,USC00033466,31.2,32.1,92.75,94.1,34.5128,-93.0486,HOT SPRINGS 1 NNE,05051,"Garland County, Arkansas",700
329,USC00030798,29.5,30.0,93.5,94.7,35.1161,-93.6506,BLUE MTN DAM,05149,"Yell County, Arkansas",595
330,USC00031838,29.4,30.3,93.05,94.2,35.2342,-93.1675,DARDANELLE,05149,"Yell County, Arkansas",595
331,USC00030806,28.8,30.0,89.9,90.4,35.9239,-89.9044,BLYTHEVILLE,05093,"Mississippi County, Arkansas",1005
332,USC00033821,30.0,31.15,90.9,91.3,35.6872,-90.0964,KEISER,05093,"Mississippi County, Arkansas",1005
333,USW00053869,29.1,30.55,90.4,90.8,35.9403,-89.8308,BLYTHEVILLE MUNI AP,05093,"Mississippi County, Arkansas",1005
334,USC00030832,27.0,27.9,92.15,93.1,35.0931,-93.9258,BOONEVILLE 3 SSE,05083,"Logan County, Arkansas",642
335,USC00036928,28.5,29.3,91.8,92.7,35.3028,-93.6369,SUBIACO,05083,"Logan County, Arkansas",642
336,USC00030936,30.0,30.85,90.2,90.6,34.8822,-91.2153,BRINKLEY,05095,"Monroe County, Arkansas",579
337,USC00031442,29.6,30.85,91.2,91.5,34.68,-91.2208,CLARENDON,05095,"Monroe County, Arkansas",579
338,USC00031102,26.8,27.95,92.9,93.6,34.9817,-92.0064,CABOT,05085,"Lonoke County, Arkansas",660
339,USC00033862,32.5,33.55,90.1,90.4,34.6033,-91.9928,KEO,05085,"Lonoke County, Arkansas",660
340,USC00031132,22.5,23.6,90.45,91.3,36.1092,-92.1636,CALICO ROCK 2 WSW,05065,"Izard County, Arkansas",627
341,USC00031140,30.0,31.0,92.3,92.9,33.3111,-92.485,CALION L&D,05139,"Union County, Arkansas",1089
342,USW00093992,32.9,33.7,92.4,93.2,33.2208,-92.8142,EL DORADO S AR RGNL AP,05139,"Union County, Arkansas",1089
343,USC00031152,30.1,30.95,92.9,93.8,33.59,-92.8236,CAMDEN 1,05103,"Ouachita County, Arkansas",657
344,USC00031191,30.9,32.150000000000006,91.85,92.8,33.9153,-91.7711,CANE CREEK SP,05079,"Lincoln County, Arkansas",687
345,USC00031455,25.4,26.85,91.7,92.5,35.4833,-93.45,CLARKSVILLE,05071,"Johnson County, Arkansas",608
346,USC00031457,25.8,27.3,89.65,90.9,35.5328,-93.4036,CLARKSVILLE 6 NE,05071,"Johnson County, Arkansas",608
347,USC00031459,28.8,29.55,91.45,93.0,35.4564,-93.4425,CLARKSVILLE 2,05071,"Johnson County, Arkansas",608
348,USC00031596,27.1,28.25,91.7,92.6,35.0833,-92.4294,CONWAY,05045,"Faulkner County, Arkansas",768
349,USC00032962,24.0,25.15,91.05,91.9,35.2353,-92.3619,GREENBRIER,05045,"Faulkner County, Arkansas",768
350,USC00038010,24.7,25.6,92.2,92.9,35.2094,-92.4453,WOOSTER,05045,"Faulkner County, Arkansas",768
351,USC00031632,27.0,28.2,90.2,90.4,36.4197,-90.5858,CORNING,05021,"Clay County, Arkansas",565
352,USC00031730,30.8,31.75,91.9,92.7,33.1111,-91.9481,CROSSETT 2 SSE,05003,"Ashley County, Arkansas",872
353,USC00035866,31.5,32.650000000000006,90.75,91.3,33.2511,-91.5058,PORTLAND,05003,"Ashley County, Arkansas",872
354,USC00031900,24.7,25.75,82.45,83.5,35.8272,-93.2044,DEER,05101,"Newton County, Arkansas",505
355,USC00031948,28.8,29.7,92.3,93.8,34.0464,-94.3481,DEQUEEN,05133,"Sevier County, Arkansas",642
356,USW00053925,29.2,29.9,92.65,94.3,34.05,-94.4008,DE QUEEN SEVIER CO AP,05133,"Sevier County, Arkansas",642
357,USC00031962,32.7,33.95,93.2,93.6,33.5597,-91.385,DERMOTT 3 NE,05017,"Chicot County, Arkansas",613
358,USC00032355,33.5,34.55,94.6,95.2,33.1144,-91.2628,EUDORA,05017,"Chicot County, Arkansas",613
359,USC00031968,30.6,31.85,91.7,92.4,34.9772,-91.4978,DES ARC,05117,"Prairie County, Arkansas",631
360,USC00032148,33.0,34.2,91.35,91.6,33.8847,-91.5317,DUMAS,05041,"Desha County, Arkansas",696
361,USC00036253,32.7,33.75,91.65,91.9,33.8103,-91.2778,ROHWER 2 NNE,05041,"Desha County, Arkansas",696
362,USC00032366,24.4,25.6,92.85,93.7,36.0717,-91.6169,EVENING SHADE 1 NNE,05135,"Sharp County, Arkansas",547
363,USC00033132,23.5,25.3,92.5,92.9,36.2747,-91.5056,HARDY,05135,"Sharp County, Arkansas",547
364,USC00032444,26.0,26.95,88.9,90.0,36.1006,-94.1744,FAYETTEVILLE EXP STN,05143,"Washington County, Arkansas",865
365,USW00093993,24.6,25.4,88.75,90.0,36.0097,-94.1694,FAYETTEVILLE DRAKE FLD,05143,"Washington County, Arkansas",865
366,USC00032540,28.8,29.8,91.05,92.1,33.8228,-92.3989,FORDYCE,05039,"Dallas County, Arkansas",649
367,USC00036768,28.4,29.65,92.4,93.1,33.9153,-92.8267,SPARKMAN,05039,"Dallas County, Arkansas",649
368,USC00032794,23.8,25.05,90.45,91.5,35.9914,-92.7147,GILBERT,05129,"Searcy County, Arkansas",533
369,USC00034666,25.0,26.3,89.1,89.5,35.9156,-92.6394,MARSHALL,05129,"Searcy County, Arkansas",533
370,USC00032978,26.8,27.75,90.4,91.2,35.5206,-91.9997,GREERS FERRY DAM,05023,"Cleburne County, Arkansas",623
371,USC00033242,28.2,28.95,95.0,95.5,34.5211,-90.59,HELENA,05107,"Phillips County, Arkansas",613
372,USC00033428,30.3,31.0,92.75,93.9,33.7089,-93.5561,HOPE 3 NE,05057,"Hempstead County, Arkansas",704
373,USC00033544,28.3,29.3,88.0,89.1,36.07,-93.7522,HUNTSVILLE 1 SSW,05087,"Madison County, Arkansas",670
374,USC00033909,22.6,25.200000000000003,87.15,88.7,36.0086,-93.5206,KINGSTON 2S,05087,"Madison County, Arkansas",670
375,USC00033734,25.3,26.799999999999997,90.6,91.0,35.8489,-90.6589,JONESBORO 2 NE,05031,"Craighead County, Arkansas",780
376,USW00003953,28.5,29.3,90.5,91.0,35.8311,-90.6464,JONESBORO MUNI AP,05031,"Craighead County, Arkansas",780
377,USC00034106,21.4,22.55,87.95,88.9,36.4194,-92.9158,LEAD HILL,05009,"Boone County, Arkansas",720
378,USW00013971,25.9,27.0,88.95,89.9,36.2667,-93.1567,HARRISON BOONE CO AP,05009,"Boone County, Arkansas",720
379,USC00034134,28.7,29.65,91.55,92.2,34.1742,-92.5947,LEOLA,05053,"Grant County, Arkansas",779
380,USC00036562,28.8,29.75,92.2,92.9,34.3019,-92.3914,SHERIDAN,05053,"Grant County, Arkansas",779
381,USC00034185,32.1,32.8,92.85,94.4,33.3614,-93.5675,LEWISVILLE,05073,"Lafayette County, Arkansas",576
382,USC00034528,28.8,29.35,90.7,91.3,35.0264,-90.7347,MADISON 1 NW,05123,"St. Francis County, Arkansas",693
383,USC00034548,31.4,32.150000000000006,92.15,93.4,33.295,-93.2325,MAGNOLIA,05027,"Columbia County, Arkansas",781
384,USC00034562,28.8,29.55,92.3,93.2,34.3947,-92.8364,MALVERN,05059,"Hot Spring County, Arkansas",707
385,USW00003962,31.6,32.55,93.25,94.6,34.29,-93.06,HOT SPRINGS ASOS,05059,"Hot Spring County, Arkansas",707
386,USC00034572,21.2,22.55,89.4,90.3,36.4947,-91.535,MAMMOTH SPRING,05049,"Fulton County, Arkansas",590
387,USC00036403,22.2,23.15,90.2,90.7,36.3561,-91.8036,SALEM,05049,"Fulton County, Arkansas",590
388,USC00034638,30.7,31.95,91.2,91.5,34.7392,-90.7664,MARIANNA 2 S,05077,"Lee County, Arkansas",665
389,USC00034711,25.3,27.85,91.9,92.9,35.2539,-91.1892,MCCRORY,05147,"Woodruff County, Arkansas",684
390,USC00034938,26.9,27.55,92.25,93.5,35.1581,-92.7672,MORRILTON,05029,"Conway County, Arkansas",749
391,USC00034988,27.1,27.55,89.95,91.1,34.5408,-93.5878,MT IDA 3 SE,05097,"Montgomery County, Arkansas",508
392,USW00053921,30.0,30.3,92.1,92.7,34.5467,-93.5781,MOUNT IDA ASOS,05097,"Montgomery County, Arkansas",508
393,USC00035018,24.5,25.55,91.65,93.2,35.6494,-94.1542,MOUNTAINBURG 2 NE,05033,"Crawford County, Arkansas",704
394,USC00035036,25.3,26.15,89.6,90.6,36.3458,-92.3939,MTN HOME 1 NNW,05005,"Baxter County, Arkansas",678
395,USW00053918,27.3,28.2,89.7,90.8,36.3689,-92.4703,MOUNTAIN HOME BAXTER AP,05005,"Baxter County, Arkansas",678
396,USC00035046,25.7,26.85,91.3,91.8,35.8444,-92.0978,MTN VIEW,05137,"Stone County, Arkansas",568
397,USC00035079,27.5,28.3,90.8,91.8,34.0783,-93.7019,MURFREESBORO 1W,05109,"Pike County, Arkansas",618
398,USC00035112,31.7,32.55,93.35,94.5,33.9294,-93.8583,NASHVILLE,05061,"Howard County, Arkansas",643
399,USC00035376,32.9,33.95,90.7,92.2,33.7667,-93.9167,OKAY,05061,"Howard County, Arkansas",643
400,USC00035200,27.5,28.45,92.05,93.0,34.9553,-93.1594,NIMROD DAM,05105,"Perry County, Arkansas",623
401,USC00035508,25.2,26.45,92.0,93.2,35.4833,-93.8167,OZARK,05047,"Franklin County, Arkansas",705
402,USC00035512,26.8,28.15,91.5,92.9,35.5125,-93.8683,OZARK 2,05047,"Franklin County, Arkansas",705
403,USC00035563,27.6,28.85,89.6,89.9,36.0336,-90.4978,PARAGOULD 1S,05055,"Greene County, Arkansas",731
404,USC00035754,31.9,32.650000000000006,91.7,92.2,34.2256,-92.0189,PINE BLUFF,05069,"Jefferson County, Arkansas",808
405,USW00093988,32.6,33.55,92.1,92.5,34.175,-91.9347,PINE BLUFF GRIDER FLD,05069,"Jefferson County, Arkansas",808
406,USC00035820,24.9,26.05,89.45,89.8,36.2639,-90.9681,POCAHONTAS 1,05121,"Randolph County, Arkansas",608
407,USC00035831,25.7,27.45,90.0,90.4,35.5325,-90.6872,POINSETT SP,05111,"Poinsett County, Arkansas",745
408,USC00035908,28.5,29.6,91.35,92.7,33.8203,-93.3878,PRESCOTT 2 NNW,05099,"Nevada County, Arkansas",784
409,USC00036174,32.7,33.6,93.45,94.2,33.9539,-92.2019,RISON,05025,"Cleveland County, Arkansas",569
410,USC00036506,27.0,27.9,92.55,93.1,35.2683,-91.7164,SEARCY,05145,"White County, Arkansas",703
411,USC00037488,25.4,26.55,92.15,93.2,34.8992,-94.1942,WALDRON,05127,"Scott County, Arkansas",577
412,USC00037582,31.4,32.25,91.2,92.0,33.6044,-92.0997,WARREN 2 WSW,05011,"Bradley County, Arkansas",682
413,USC00037712,29.6,30.9,90.5,90.6,35.1242,-90.1805,WEST MEMPHIS,05035,"Crittenden County, Arkansas",715
414,USW00053959,29.0,30.55,90.5,91.0,35.135,-90.2344,WEST MEMPHIS MUNI AP,05035,"Crittenden County, Arkansas",715
415,USC00038052,28.5,29.65,89.75,90.1,35.2547,-90.7964,WYNNE,05037,"Cross County, Arkansas",637
416,USC00038084,23.2,24.45,92.5,93.2,36.2,-92.6667,YELLVILLE 2 SSE,05089,"Marion County, Arkansas",599
417,USC00040029,22.6,24.15,87.9,90.2,41.1936,-120.9447,ADIN RS,06049,"Modoc County, California",730
418,USC00040161,17.4,18.15,88.69999999999999,91.4,41.4931,-120.5528,ALTURAS,06049,"Modoc County, California",730
419,USC00041476,17.7,18.8,86.45,89.3,41.4219,-120.9017,CANBY 3 SW,06049,"Modoc County, California",730
420,USC00041614,19.4,20.5,86.85,89.7,41.5306,-120.1803,CEDARVILLE,06049,"Modoc County, California",730
421,USC00043157,21.8,22.9,83.69999999999999,86.3,41.52,-120.09,FT BIDWELL,06049,"Modoc County, California",730
422,USC00044374,19.5,20.65,82.85,85.3,41.2683,-120.2947,JESS VALLEY,06049,"Modoc County, California",730
423,USW00094299,17.8,18.5,86.85,89.8,41.4914,-120.5644,ALTURAS MUNI AP,06049,"Modoc County, California",730
424,USC00040136,43.4,44.1,87.5,87.9,32.8358,-116.7775,ALPINE,06073,"San Diego County, California",1253
425,USC00040983,42.1,43.3,94.6,106.8,33.2314,-116.4144,BORREGO DESERT PARK,06073,"San Diego County, California",1253
426,USC00041758,44.9,45.7,77.75,78.6,32.64,-117.0858,CHULA VISTA,06073,"San Diego County, California",1253
427,USC00042239,27.1,28.35,84.95,85.6,32.9897,-116.5872,CUYAMACA,06073,"San Diego County, California",1253
428,USC00042706,40.7,41.8,88.55,89.7,32.8139,-116.975,EL CAJON,06073,"San Diego County, California",1253
